Price,Close,High,Low,Open,Volume
Ticker,AGG,AGG,AGG,AGG,AGG
Date,,,,,
2010-04-27,67.27291870117188,67.3758635520164,67.13780726594892,67.15067782664482,950900
2010-04-28,67.17000579833984,67.27294578194227,67.10566769500299,67.17644108127833,929600
2010-04-29,67.19570922851562,67.25361202065623,67.12493587677916,67.18283866891977,662300
2010-04-30,67.4852523803711,67.52385425288007,67.22789511005409,67.22789511005409,920200
2010-05-03,67.35747528076172,67.42845979491759,67.27358672918024,67.37038424151332,638600
2010-05-04,67.6285171508789,67.64142118980253,67.47363914383595,67.58979518745488,690200
2010-05-05,67.57688903808594,67.75757511733327,67.57688903808594,67.68659059715377,662400
2010-05-06,67.67367553710938,68.13829469807916,67.5768780323269,67.69948853327308,1366600
2010-05-07,67.3768310546875,68.08021671250198,67.3703765750462,67.82209168342929,1415400
2010-05-10,67.37040710449219,67.51237618098287,67.33168513242258,67.38331114629695,1173600
2010-05-11,67.6220703125,67.62852479435459,67.40266223938795,67.62852479435459,417500
2010-05-12,67.55106353759766,67.6220480446417,67.48007903055361,67.54460905786851,426600
2010-05-13,67.64788055419922,67.70595611853767,67.5381789837864,67.6801431155005,352700
2010-05-14,67.89311218261719,67.98990973525173,67.74469353546183,67.86729917369277,585600
2010-05-17,67.84150695800781,68.07381918620258,67.78988584766529,67.84150695800781,312900
2010-05-18,68.07377624511719,68.10604372664022,67.86082760637507,67.93826168470804,572400
2010-05-19,68.10601043701172,68.16408596737463,67.97694549733184,68.09310148138171,577300
2010-05-20,68.04790496826172,68.29312580184593,67.95111245323872,68.24795432039446,876900
2010-05-21,68.33834075927734,68.38351226946635,68.11893276455544,68.24799773889931,1048200
2010-05-24,68.29962921142578,68.40288120663233,68.28672517368803,68.3383511712913,1322700
2010-05-25,68.3835678100586,68.57715804381881,68.35775479422469,68.46745641902174,1154700
2010-05-26,68.30612182617188,68.3642023367325,68.20932425745674,68.34484380765525,886400
2010-05-27,68.14479064941406,68.18996218935956,67.99637198530537,68.18996218935956,1072500
2010-05-28,68.2157211303711,68.28025114723975,68.12537812209003,68.1318326007743,658900
2010-06-01,68.32830810546875,68.36067475955876,68.15354101337363,68.17943334895403,1717500
2010-06-02,68.25712585449219,68.3736389302608,68.2506564725036,68.34774658692783,1241600
2010-06-03,68.22480010986328,68.29600285696529,68.11476129651005,68.17301539588689,1231300
2010-06-04,68.39958953857422,68.49668467416676,68.29602501548226,68.39958953857422,1365400
2010-06-07,68.60021209716797,68.60668148070292,68.33481921841337,68.33481921841337,417100
2010-06-08,68.52251434326172,68.63902741167362,68.52251434326172,68.5872427282774,636400
2010-06-09,68.56136322021484,68.58725556675961,68.39953975815516,68.48369111904069,539000
2010-06-10,68.35428619384766,68.50316607559536,68.32192443761676,68.4578556661007,649200
2010-06-11,68.39306640625,68.54194121716745,68.33480739529024,68.380117764499,442000
2010-06-14,68.49015045166016,68.49015045166016,68.2635986257126,68.38011169883697,600200
2010-06-15,68.49015045166016,68.58077118203917,68.38658601913816,68.5225171147067,882800
2010-06-16,68.59378814697266,68.60673186200849,68.43196454747087,68.43196454747087,654100
2010-06-17,68.75556945800781,68.83971590014689,68.58079731250037,68.58079731250037,776100
2010-06-18,68.64557647705078,68.83328751644929,68.63262782287285,68.83328751644929,634000
2010-06-21,68.79441833496094,68.79441833496094,68.49666363215344,68.59375873791859,696100
2010-06-22,68.86561584472656,68.91092623217527,68.69731800343342,68.79441310181261,560100
2010-06-23,69.04035949707031,69.09213924815484,68.83969505970099,68.83969505970099,334200
2010-06-24,68.98211669921875,69.18277624528821,68.93033199750373,69.13099648203416,812300
2010-06-25,69.07923889160156,69.12454928876977,68.91741533907756,68.91741533907756,513800
2010-06-28,69.20867156982422,69.26045627376426,69.13746883652196,69.24103824440203,529600
2010-06-29,69.41583251953125,69.42878116979688,69.24753957378309,69.37052212052781,469000
2010-06-30,69.42231750488281,69.48704595076103,69.2863862869994,69.46762791084394,1050800
2010-07-01,69.38593292236328,69.54174322810455,69.32750777243245,69.47033140954719,744800
2010-07-02,69.28856658935547,69.3924351869205,69.25610486657442,69.26259820172334,586100
2010-07-06,69.5028305053711,69.52879890547717,69.30158159575639,69.36650011953863,553200
2010-07-07,69.41189575195312,69.56121271143199,69.39891403732831,69.54822604384472,1011200
2010-07-08,69.39895629882812,69.45089309487996,69.24963924842048,69.34701950277629,622100
2010-07-09,69.2950668334961,69.40543373806618,69.24962338560172,69.24962338560172,490600
2010-07-12,69.37294006347656,69.46382691741191,69.33398996977914,69.39890844359553,323500
2010-07-13,69.19766998291016,69.37944868379599,69.19118160117232,69.372955349095,402300
2010-07-14,69.4313735961914,69.45085359835673,69.2885549177177,69.29504329881014,786900
2010-07-15,69.52873992919922,69.61962677599469,69.44434641516389,69.50277155112028,1254100
2010-07-16,69.74298858642578,69.78193868446479,69.59367162233855,69.65210172235969,386100
2010-07-19,69.67802429199219,69.76891109630012,69.63258088983822,69.71048103469681,425600
2010-07-20,69.62616729736328,69.7884660556322,69.61967396020232,69.72354754291763,616900
2010-07-21,69.9312515258789,69.9507265737503,69.63262256827221,69.63262256827221,518400
2010-07-22,69.86634826660156,69.87283664866375,69.78194977015917,69.87283664866375,920000
2010-07-23,69.74298858642578,69.87931888252494,69.65210172235969,69.87931888252494,708800
2010-07-26,69.7300033569336,69.76895345300947,69.61963649644798,69.76895345300947,836300
2010-07-27,69.70413970947266,69.78204001867385,69.67167794532561,69.71712144334958,516900
2010-07-28,69.8338851928711,69.85985357950744,69.6975548777528,69.70404821265271,495000
2010-07-29,69.89883422851562,69.89883422851562,69.72355373332752,69.74952213131196,444800
2010-07-30,70.01567840576172,70.08709025061827,69.93128484046066,70.07410853017376,937100
2010-08-02,69.920654296875,70.0182957736942,69.86206444427906,69.97272809567711,1532400
2010-08-03,69.9661636352539,70.06380503065714,69.92710211059233,70.01823739063553,1150000
2010-08-04,69.84246826171875,70.03124987758,69.75133299426844,69.96615396747258,981700
2010-08-05,69.9271011352539,69.97266877463993,69.83596585648185,69.9336122170234,972200
2010-08-06,70.06385040283203,70.1354574501661,69.96620894419782,70.08988978063564,809200
2010-08-09,70.06385040283203,70.09640086671241,69.99875444157473,70.08338366106236,506900
2010-08-10,70.18098449707031,70.25259150295635,70.0182422048749,70.06380984802959,571900
2010-08-11,70.24610900878906,70.27865449827183,70.16799089432628,70.24610900878906,682300
2010-08-12,70.13542938232422,70.291665586621,70.0898617310297,70.25911513576712,671600
2010-08-13,70.29815673828125,70.30466782036623,70.0898468100661,70.15494273141451,580300
2010-08-16,70.5324935913086,70.54551575318234,70.44135832419067,70.51947639593442,773200
2010-08-17,70.44791412353516,70.47395349731215,70.3763070872741,70.4609313271723,513500
2010-08-18,70.3697738647461,70.52600509175696,70.33722838264029,70.52600509175696,558300
2010-08-19,70.59758758544922,70.63013802275073,70.35673222881607,70.3762605045972,469500
2010-08-20,70.49999237060547,70.58461660990291,70.42838533485275,70.57159940635819,665300
2010-08-23,70.571533203125,70.571533203125,70.43482537838634,70.50643234696447,479900
2010-08-24,70.85151672363281,70.8645388946407,70.55207135499103,70.67575714705072,834000
2010-08-25,70.68870544433594,71.01418987120883,70.66267106070453,70.92956570816123,486000
2010-08-26,70.77989959716797,70.91660256466149,70.66923103314771,70.71479868897887,1177900
2010-08-27,70.38932800292969,70.84500961830368,70.38282188401938,70.69528445281578,475500
2010-08-30,70.86448669433594,70.86448669433594,70.51947391431648,70.61712025893505,429900
2010-08-31,70.91654968261719,70.94909514594077,70.78635292982793,70.85795990223744,737700
2010-09-01,70.76510620117188,70.8564914178669,70.54316711768338,70.77163015942095,976100
2010-09-02,70.67375183105469,70.68028077273429,70.5627847231182,70.66069892781883,1217500
2010-09-03,70.51055908203125,70.54972774972578,70.35389935162226,70.43223170688827,856000
2010-09-07,70.71295166015625,70.77822616534496,70.55628687155271,70.58892661420984,512400
2010-09-08,70.66068267822266,70.71942819945953,70.58887927662947,70.62804295745404,819800
2010-09-09,70.32129669189453,70.54975994051092,70.30170985904859,70.49753834650566,769800
2010-09-10,70.171142578125,70.31474943417449,70.15808967308597,70.24947494873128,770900
2010-09-13,70.32780456542969,70.38655509027514,70.15156295114168,70.18419770483435,1044100
2010-09-14,70.58240509033203,70.58893403557498,70.34741286284635,70.38005260893505,792300
2010-09-15,70.4517822265625,70.60844188731784,70.4191425146831,70.49747483512118,813500
2010-09-16,70.3343276977539,70.42571296874247,70.21030269564494,70.36043848662545,691600
2010-09-17,70.42573547363281,70.49753892094381,70.32782122910643,70.32782122910643,719400
2010-09-20,70.4517822265625,70.49747483512118,70.34733913264508,70.39956067960378,717000
2010-09-21,70.7520980834961,70.79779072397868,70.49099514639953,70.50405303232273,497200
2010-09-22,70.77166748046875,70.90222141610913,70.73250378983836,70.8043072094097,652900
2010-09-23,70.85002899169922,70.92836138531175,70.75864368921398,70.92836138531175,837200
2010-09-24,70.58889770507812,70.75861533316267,70.58236876319548,70.73250454575555,1116600
2010-09-27,70.83045196533203,70.87614461968855,70.69337400226252,70.75211956638124,956800
2010-09-28,71.00018310546875,71.06546261158637,70.81741244064449,70.81741244064449,980300
2010-09-29,70.94793701171875,71.01974045453017,70.8891864766344,70.96751886337186,833500
2010-09-30,70.92182159423828,70.95445635149167,70.68682942946515,70.91529265073773,2628600
2010-10-01,70.84001922607422,70.91199821368201,70.76149533260194,70.84001922607422,1366700
2010-10-04,70.95779418945312,71.00359854049364,70.84001085930608,70.85964058228062,772100
2010-10-05,70.95779418945312,71.0690326145087,70.91852975120422,71.0690326145087,758500
2010-10-06,71.02977752685547,71.17373050160143,71.02323262136242,71.10829642357142,1041900
2010-10-07,71.06246948242188,71.1475382498918,71.03629486106948,71.1213636285394,962900
2010-10-08,71.20648193359375,71.2784609493597,71.16722246764957,71.26537612481242,604500
2010-10-11,71.1672134399414,71.22610263138748,71.1410388018648,71.20647290090545,434600
2010-10-12,71.09521484375,71.2588025424276,71.06249530709432,71.20645328069868,573300
2010-10-13,71.08867645263672,71.14102571916303,70.96434819271198,71.12793590638103,984200
2010-10-14,70.82691955566406,71.10829056106567,70.80074492815,71.07557602089788,1091800
2010-10-15,70.68299102783203,70.82040912756692,70.65027647404423,70.80731931221035,882600
2010-10-18,70.93161010742188,70.97741445235746,70.78110726417684,70.83345651333156,755700
2010-10-19,70.990478515625,71.0755472687078,70.83343580636878,70.86615532560027,607200
2010-10-20,71.07556915283203,71.14100321914441,70.93815611588624,70.9905003735566,849500
2010-10-21,70.96434783935547,71.10176591137794,70.96434783935547,71.04941664511232,507100
2010-10-22,70.9970474243164,71.04285177134979,70.93815826054465,70.96432789402138,551400
2010-10-25,71.00363159179688,71.19339398938246,70.99054177552081,71.19339398938246,723500
2010-10-26,70.84001922607422,70.93817284483944,70.80075478318787,70.91853812724605,433200
2010-10-27,70.70258331298828,70.89888549479382,70.68294860173879,70.76801737359013,587900
2010-10-28,70.87925720214844,70.89888692149412,70.76801879765696,70.76801879765696,505300
2010-10-29,71.02977752685547,71.02977752685547,70.90544928398835,70.96433845652531,963600
2010-11-01,71.00094604492188,71.17150739925313,70.92878354692469,71.09934490125595,737100
2010-11-02,71.12557220458984,71.15837515356894,71.06653290246022,71.15837515356894,1052600
2010-11-03,71.11241149902344,71.38793808757008,71.04024905844823,71.25017479329675,462600
2010-11-04,71.45356750488281,71.49948862133091,71.28956280256439,71.3420455085126,626100
2010-11-05,71.25678253173828,71.34206319627793,71.19117663052425,71.25678253173828,1150200
2010-11-08,71.22399139404297,71.34207502877449,71.20431162242578,71.25023275787535,370500
2010-11-09,70.87625122070312,71.24362004067291,70.85000987570174,71.21082211318978,686800
2010-11-10,70.81719207763672,70.94183718897227,70.60070978561147,70.86967475662262,910100
2010-11-11,70.8106460571289,70.85000556972648,70.72536043980152,70.81720263921217,425100
2010-11-12,70.52862548828125,70.81071394406196,70.52862548828125,70.7188716566012,759500
2010-11-15,70.14154815673828,70.45643946942381,70.12186838813811,70.39083857241404,2020300
2010-11-16,70.3121566772461,70.33183645765328,69.984146990378,70.20063458491829,1459500
2010-11-17,70.33177185058594,70.502338132483,70.29241232592739,70.41049590492905,822500
2010-11-18,70.3121566772461,70.32527486250734,70.14815183381205,70.2465557408786,916100
2010-11-19,70.39083099365234,70.43675211711775,70.31866851320282,70.33834827968414,658200
2010-11-22,70.5613784790039,70.59418142006261,70.48265942850479,70.48265942850479,512200
2010-11-23,70.63353729248047,70.77786221763317,70.63353729248047,70.74505927827089,412300
2010-11-24,70.29244232177734,70.53516616745047,70.28588072985889,70.52204798864172,740700
2010-11-26,70.4367446899414,70.46954262894286,70.33834086288394,70.34490245269485,134200
2010-11-29,70.482666015625,70.58106483794498,70.42362171720644,70.58106483794498,658900
2010-11-30,70.4367446899414,70.67946845765306,70.41050333572431,70.67946845765306,767900
2010-12-01,70.06948852539062,70.267310145778,70.0628929620955,70.267310145778,950600
2010-12-02,69.93098449707031,70.12880603999135,69.92438893635799,70.10902438879312,1124900
2010-12-03,70.06948852539062,70.22774682788867,69.97717076302172,70.18818350999933,660000
2010-12-06,70.3266372680664,70.3266372680664,70.16178345591948,70.19475119978541,2606200
2010-12-07,69.77935028076172,70.11565360537516,69.68703251023116,70.06949472010987,1214600
2010-12-08,69.44303894042969,69.6013022695921,69.19246288233342,69.6013022695921,1856200
2010-12-09,69.56826782226562,69.6539899430423,69.41660019065257,69.55508173866004,805800
2010-12-10,69.43644714355469,69.5617326548506,69.37709713846462,69.5617326548506,1217500
2010-12-13,69.48258972167969,69.5551258048055,69.2188226040349,69.28476312571127,1813000
2010-12-14,69.09355926513672,69.42326703412931,68.97486426706173,69.34414038937352,941200
2010-12-15,68.97484588623047,69.23201747503676,68.8165876079512,69.14629528908131,1357500
2010-12-16,69.10671997070312,69.1330921533845,68.77701234685614,68.90889338401931,1647800
2010-12-17,69.48258972167969,69.5089669365381,69.12650486750012,69.12650486750012,1579300
2010-12-20,69.52874755859375,69.68041025310578,69.41005260896121,69.50896590547819,930100
2010-12-21,69.6606216430664,69.66721720375931,69.48917228162202,69.56170835642777,1520300
2010-12-22,69.58148956298828,69.70678006065927,69.50236295893394,69.70678006065927,669500
2010-12-23,69.44962310791016,69.52875475950705,69.4034642355469,69.50897310434277,1285800
2010-12-27,69.64743041992188,69.68699371928619,69.34410005260588,69.47598107111253,686600
2010-12-28,69.23988342285156,69.65005338400876,69.23988342285156,69.57066825468851,709000
2010-12-29,69.72946166992188,69.77577135651096,69.25313058079007,69.27297686827436,487100
2010-12-30,69.67652130126953,69.72283097883918,69.53097515822886,69.65005790731884,780500
2010-12-31,69.96101379394531,69.96101379394531,69.7096190602523,69.71623112484438,551600
2011-01-03,69.88162994384766,69.9147104593249,69.6633157027831,69.72947168635957,739700
2011-01-04,69.90147399902344,69.97424204021176,69.79562039842682,69.91470317540927,625500
2011-01-05,69.5640640258789,69.70299307529062,69.42513497646718,69.65006628102608,864200
2011-01-06,69.57735443115234,69.66997387893504,69.53766182421158,69.66997387893504,2032600
2011-01-07,69.80223846435547,69.86839444194382,69.58391919567408,69.6699214618012,968500
2011-01-10,69.9874496459961,69.9874496459961,69.82867435286485,69.85513269557376,566000
2011-01-11,69.84855651855469,70.00071478049281,69.75593712936326,70.00071478049281,620800
2011-01-12,69.8419418334961,69.86178812510153,69.66993222728517,69.78901502429606,562400
2011-01-13,70.09333801269531,70.09333801269531,69.74270672762108,69.74932384074846,943500
2011-01-14,69.94779968261719,70.1264213652481,69.94779968261719,70.11980425185328,751900
2011-01-18,69.90147399902344,69.95439575194428,69.76915699827765,69.92132028729094,445200
2011-01-19,69.91470336914062,69.9676301695856,69.81546688015068,69.83531316847316,912100
2011-01-20,69.65008544921875,69.84855845864347,69.59715864038839,69.80224876276148,846300
2011-01-21,69.86837768554688,69.86837768554688,69.62359507506036,69.6302121854455,578200
2011-01-24,69.82864379882812,69.92126309990972,69.78894620738362,69.78894620738362,535300
2011-01-25,70.04702758789062,70.08010810580541,69.78240363408594,69.84194250947849,483400
2011-01-26,69.81548309326172,69.98087559752791,69.80225391376705,69.95441219115988,568400
2011-01-27,69.93453979492188,69.96100319141236,69.80883992343631,69.88823011290775,598500
2011-01-28,70.03376007080078,70.10653313247266,69.84852138559076,69.86175055708763,783100
2011-01-31,69.90147399902344,70.08671275269005,69.8551592632293,70.02716884051009,1691500
2011-02-01,69.75286865234375,69.84576590103484,69.69314609960215,69.83912893683679,700500
2011-02-02,69.67318725585938,69.82580694116518,69.59355893363244,69.7727213930139,513000
2011-02-03,69.41443634033203,69.5869619270677,69.41443634033203,69.53387635229996,912300
2011-02-04,69.18218994140625,69.42770185345486,69.14237323099174,69.32153577156004,1116600
2011-02-07,69.208740234375,69.22864606048198,69.08266325233832,69.12247490455228,604700
2011-02-08,69.00969696044922,69.22203428705744,68.94997946039747,69.21539732176684,741000
2011-02-09,69.13568878173828,69.2219489741194,68.96316333446107,69.03615467513546,518100
2011-02-10,68.9366683959961,69.12246282388206,68.9101256116526,69.08265117862605,520800
2011-02-11,69.208740234375,69.24855188658896,69.0561204633559,69.21537213473108,797200
2011-02-14,69.24185943603516,69.30821382405777,69.14896228030044,69.14896228030044,1024900
2011-02-15,69.32817840576172,69.33481030594105,69.22200725266175,69.24191307823818,513500
2011-02-16,69.32817840576172,69.44098145904101,69.27509282921173,69.32817840576172,474800
2011-02-17,69.49407196044922,69.55378944141054,69.44762334330609,69.47416107094253,606300
2011-02-18,69.467529296875,69.48743512389838,69.34145230903412,69.38790092626188,694400
2011-02-22,69.71967315673828,69.76612177059943,69.54051566399362,69.54714756417434,1033400
2011-02-23,69.7727279663086,69.86562515306694,69.69973659635319,69.80590264014116,707000
2011-02-24,69.78602600097656,69.89882905170096,69.77939410094744,69.83247461377597,1135300
2011-02-25,69.9717788696289,69.985052786837,69.83907007264457,69.85233892733656,542000
2011-02-28,70.1044921875,70.1044921875,69.97841528757769,70.02486387241495,558200
2011-03-01,70.0479507446289,70.11448463778042,69.89492329800152,69.92818770647193,735700
2011-03-02,69.93485260009766,70.12114955799537,69.92154277384131,70.06792040539277,506200
2011-03-03,69.68863677978516,69.80839977523567,69.64871747337128,69.80174994163926,618700
2011-03-04,69.875,69.93488409269736,69.76189180694391,69.7885063952301,761700
2011-03-07,69.90824890136719,70.0080523089734,69.73525666659724,69.8217553220883,621200
2011-03-08,69.8550033569336,69.90823250533435,69.79512437214098,69.82838878273321,527200
2011-03-09,70.02137756347656,70.1078762442946,69.83508052204334,69.89496461462612,590600
2011-03-10,70.26751708984375,70.30078657449133,70.04795067407534,70.13444930367477,467900
2011-03-11,70.28083038330078,70.35401919745581,70.20099173237621,70.28748529628159,473800
2011-03-14,70.32073974609375,70.513691571582,70.32073974609375,70.4072332915015,415900
2011-03-15,70.34736633300781,70.56692768981196,70.33405650761904,70.52700836606776,672500
2011-03-16,70.54698944091797,70.88631902437281,70.43388127183722,70.5004151903428,1012200
2011-03-17,70.50045776367188,70.58030155982165,70.35408000883845,70.44057872372129,584800
2011-03-18,70.47382354736328,70.50043813867126,70.34741058391826,70.40063469031995,382900
2011-03-21,70.30742645263672,70.44714913118808,70.22758782272733,70.44049929616892,460900
2011-03-22,70.3140869140625,70.34735639662414,70.22093845434232,70.23424320164077,604800
2011-03-23,70.28083038330078,70.42720801161086,70.2475659708193,70.41390326186053,472300
2011-03-24,70.08786010742188,70.21427803979616,70.0479407924447,70.16770381358614,1570000
2011-03-25,70.02802276611328,70.21431978170554,69.98144851221522,70.21431978170554,811200
2011-03-28,69.9947280883789,70.03465248893947,69.91488943968004,69.9481538512342,1443600
2011-03-29,69.90824890136719,70.06793130780983,69.88163432092472,69.94151839597332,538100
2011-03-30,70.02802276611328,70.06129226584603,69.92821934312802,69.97479359702608,791500
2011-03-31,69.9481201171875,70.1277671425434,69.9481201171875,70.10780748999468,1014400
2011-04-01,70.04358673095703,70.09030004782373,69.85673346349027,69.8767527290946,983700
2011-04-04,70.15702819824219,70.23711034697018,70.08362083475053,70.09029561998688,517500
2011-04-05,70.01024627685547,70.14371148619958,69.97020264095514,70.13036191044235,801900
2011-04-06,69.80335998535156,70.01023765313496,69.80335998535156,70.00356286607852,980400
2011-04-07,69.9101333618164,70.01690449351142,69.84340076808571,69.86342003706787,681700
2011-04-08,69.77659606933594,69.86335294009778,69.75657681958033,69.81663966021281,392900
2011-04-11,69.84336853027344,69.90342630949885,69.76996118364136,69.80332491942164,387000
2011-04-12,70.11029815673828,70.15034176723297,69.95681377250777,69.95681377250777,563000
2011-04-13,70.18370819091797,70.22375180294642,69.99685497267966,69.99685497267966,531500
2011-04-14,70.11698913574219,70.2437845974205,70.11698913574219,70.1970712838605,654100
2011-04-15,70.37055206298828,70.4105956696984,70.27712546627745,70.27712546627745,391100
2011-04-18,70.49069213867188,70.57744906766122,70.35722698981466,70.39726551619802,720400
2011-04-19,70.630859375,70.65755343336394,70.57080156220941,70.61084010406981,470800
2011-04-20,70.53073120117188,70.62415781761175,70.49736237042818,70.57076972496932,388800
2011-04-21,70.57744598388672,70.62415929308258,70.51738310556698,70.53740236788394,447800
2011-04-25,70.61752319335938,70.68425580142885,70.53744100885301,70.57080985857357,541700
2011-04-26,70.87776184082031,70.87776184082031,70.67756407900045,70.67756407900045,569700
2011-04-27,70.8177261352539,70.83774540854503,70.6508920693324,70.75098843578799,473300
2011-04-28,70.98457336425781,70.99791785180255,70.85110303194745,70.924510441875,573100
2011-04-29,71.0445785522461,71.0645978144155,70.89776384117859,70.89776384117859,499000
2011-05-02,71.08206176757812,71.1088352857512,70.97497280141228,71.08875642375301,613500
2011-05-03,71.1021728515625,71.17579367145638,71.0486257947957,71.12225172121796,485900
2011-05-04,71.23600769042969,71.24270234655475,71.09545055096164,71.09545055096164,659200
2011-05-05,71.39664459228516,71.43011276680625,71.26278210725377,71.26278210725377,800700
2011-05-06,71.38996887207031,71.5037525170415,71.2360223885883,71.32303251006142,1020900
2011-05-09,71.47027587890625,71.49704939923619,71.41003928805904,71.41003928805904,502200
2011-05-10,71.34307098388672,71.43678081633817,71.30960792835545,71.38323379965864,536100
2011-05-11,71.47027587890625,71.49035474252199,71.28286634312356,71.28286634312356,538800
2011-05-12,71.36322784423828,71.49039575560143,71.30298611230434,71.43015913019727,767000
2011-05-13,71.47697448730469,71.61083698982824,71.41673278660008,71.44350630841022,312700
2011-05-16,71.6308822631836,71.66435042638312,71.47024631418027,71.48363562206998,678100
2011-05-17,71.71125793457031,71.75811033516278,71.65771087488501,71.6911790638205,683500
2011-05-18,71.597412109375,71.71789033581621,71.55055974945478,71.68442217593423,618600
2011-05-19,71.54391479492188,71.58407252945686,71.37658409232237,71.40335761752162,632800
2011-05-20,71.61080932617188,71.64427749213739,71.55726740976228,71.57734626673152,938500
2011-05-23,71.67108154296875,71.77148097712079,71.66438688561799,71.74470745424509,804100
2011-05-24,71.69786834716797,71.7313314270658,71.6041635530088,71.63762663290663,579400
2011-05-25,71.68444061279297,71.77814535673379,71.65766709930622,71.68444061279297,543400
2011-05-26,71.8384017944336,71.8785595196494,71.69114999327351,71.72461816863776,861600
2011-05-27,71.90531158447266,71.95885860646814,71.83838036024085,71.87853807347491,509700
2011-05-31,71.9254379272461,72.03253204194205,71.80495960147736,71.83173313015136,1047300
2011-06-01,72.23625183105469,72.249675142421,72.03486631043442,72.03486631043442,1139400
2011-06-02,71.9476089477539,72.14228027081272,71.94089473069752,72.03487328369874,666600
2011-06-03,72.04154968261719,72.18251743811813,71.94085696541813,72.18251743811813,522300
2011-06-06,72.05498504638672,72.11540273539458,71.94758321912693,71.98114917095853,1477400
2011-06-07,72.20263671875,72.20263671875,71.94755300486544,71.98782803299378,1737600
2011-06-08,72.2630386352539,72.36373130507546,72.1891976854809,72.1891976854809,1085200
2011-06-09,72.15567016601562,72.26979131733303,72.08854339088133,72.22951115509673,646500
2011-06-10,72.1489486694336,72.26306467968716,72.08853099718867,72.18250949050852,1160500
2011-06-13,72.05498504638672,72.2362329919651,72.03484752386584,72.06841347569744,956000
2011-06-14,71.86030578613281,71.94757007492929,71.84016314584662,71.92743255608735,1199000
2011-06-15,72.04154968261719,72.14224239981624,71.86701598090178,71.8804444079653,1395500
2011-06-16,72.08859252929688,72.20942285547915,72.07516921369802,72.09530674782037,1211900
2011-06-17,72.15567016601562,72.16909859390927,72.05497744259186,72.1221093391708,871300
2011-06-20,72.06168365478516,72.17579967198644,72.02140861846567,72.17579967198644,731900
2011-06-21,72.12883758544922,72.14226601690879,71.98116068951613,71.99458399952967,803600
2011-06-22,72.08183288574219,72.20266313577882,71.98785437142979,72.16238809291491,897800
2011-06-23,72.31678009033203,72.36376934475747,72.18252141951317,72.19594984731735,2735300
2011-06-24,72.24964904785156,72.41746854727451,72.24293995531481,72.24964904785156,1084100
2011-06-27,72.12212371826172,72.29665234411797,72.06842023886949,72.29665234411797,730600
2011-06-28,71.83348083496094,72.08185048853484,71.79320066081547,72.05499874625325,1038500
2011-06-29,71.6186752319336,71.887182423906,71.61196101570037,71.84690736939942,2533800
2011-06-30,71.60521697998047,71.7663273738063,71.42397418873173,71.739475641502,1295600
2011-07-01,71.62812042236328,71.72236753699661,71.5406015758591,71.69543905623244,1970000
2011-07-05,71.90408325195312,71.91081665194051,71.74251760481125,71.74251760481125,799200
2011-07-06,71.94449615478516,71.98488629245344,71.87044414500625,71.89063921384039,774600
2011-07-07,71.74254608154297,71.80986469989955,71.66176065786627,71.78293622534065,1291600
2011-07-08,72.11283111572266,72.16668294737545,71.9849221013706,72.01858399022635,682800
2011-07-11,72.30807495117188,72.39558869126225,72.20036099159822,72.26094624179518,615000
2011-07-12,72.36861419677734,72.44266621288843,72.2541720395442,72.37534759899135,681500
2011-07-13,72.50999450683594,72.51672790994886,72.30130523507077,72.32150030832783,508400
2011-07-14,72.32823944091797,72.51000025071133,72.31477263362535,72.4157531439915,1724900
2011-07-15,72.42921447753906,72.49653824152404,72.24745366859307,72.29457722173329,638300
2011-07-18,72.32154083251953,72.46964496750127,72.28787893417474,72.41578798458343,641600
2011-07-19,72.476318359375,72.476318359375,72.25416234086174,72.28109081002216,780100
2011-07-20,72.36189270019531,72.57058711451786,72.34843102963346,72.40228798404456,627300
2011-07-21,72.24748992919922,72.34847048977616,72.14650936862228,72.27441842109205,839200
2011-07-22,72.40229797363281,72.41575964605201,72.29458404994895,72.30805085845073,458000
2011-07-25,72.19355773925781,72.40898031390374,72.17336267539714,72.22721960307845,1154600
2011-07-26,72.36189270019531,72.42921132516825,72.24071712081127,72.26764559801681,832200
2011-07-27,72.24073791503906,72.37538033982314,72.20034775564551,72.26093299473584,662700
2011-07-28,72.38211059570312,72.45616264734608,72.30806368014366,72.37538232634176,823600
2011-07-29,72.81292724609375,72.83985058314002,72.50325237316972,72.57057612402865,1400700
2011-08-01,72.98845672607422,73.06271472260151,72.785933980933,72.79943309377097,1300600
2011-08-02,73.29901885986328,73.35977261890841,73.00198674799056,73.1032481634353,1010600
2011-08-03,73.37322998046875,73.54874416130627,73.31922324004202,73.37322998046875,1237500
2011-08-04,73.76481628417969,73.83232733094236,73.4205346674649,73.44753805609602,1585700
2011-08-05,73.27870178222656,73.75799989106143,73.19093956417018,73.56222937048975,2184400
2011-08-08,73.31251525878906,73.44753219116328,73.25176150199768,73.36652203173874,2068500
2011-08-09,73.74452209472656,74.23732463717762,73.21121706809508,73.31247842891288,1642600
2011-08-10,74.34535217285156,74.37235555273247,74.01456978245466,74.08882778953512,1102400
2011-08-11,73.42049407958984,74.21707557755225,73.40024283690411,74.21707557755225,2596300
2011-08-12,73.74452209472656,73.9605439276334,73.53525239263871,73.69052049927491,2472300
2011-08-15,73.85929107666016,73.96729942284294,73.75127758011038,73.9402960487055,1034200
2011-08-16,74.01451873779297,74.09552882156648,73.77824576474258,73.77824576474258,900100
